TEMPO,BEATS,RMSE,SPECTRAL_CENTROID,SPECTRAL_BANDWIDTH,ROLLOFF,ZERO_CROSSING_RATE,MFCC_FEATURE0,MFCC_FEATURE1,MFCC_FEATURE2,MFCC_FEATURE3,MFCC_FEATURE4,MFCC_FEATURE5,MFCC_FEATURE6,MFCC_FEATURE7,MFCC_FEATURE8,MFCC_FEATURE9,MFCC_FEATURE10,MFCC_FEATURE11,MFCC_FEATURE12,MFCC_FEATURE13,MFCC_FEATURE14,MFCC_FEATURE15,MFCC_FEATURE16,MFCC_FEATURE17,MFCC_FEATURE18,MFCC_FEATURE19,category
107.666015625,8,0.00090022624,3347.0621424518336,2929.5011197010026,7007.072712988826,0.2189218531773743,-564.39777,63.24787,-27.1171,-5.464661,4.1634097,-11.001648,8.357167,6.957094,-1.4616764,-0.3528282,-4.4474688,-2.5126107,-1.3469751,0.5874334,3.061553,11.2675705,4.248105,4.711159,-4.2457027,-5.1783094,Aedes sierrensis
123.046875,2,0.0014314592,3505.2220650251115,3067.040297715093,7307.138671875,0.23550502232142856,-525.0946,66.882805,-20.78818,-9.988952,5.003615,-16.474009,7.679477,5.2600484,3.41755,-0.7431404,-3.14621,-5.4364204,-5.1878004,-2.8003917,0.96003354,7.565354,4.6424265,9.855809,3.5699987,-1.4368857,Aedes sierrensis
258.3984375,1,0.00095468125,3393.1392747155787,2971.186384756064,7313.689108455882,0.18615004595588236,-563.92255,54.802425,-24.517565,-3.8696141,5.712575,-7.4122624,11.644416,6.8748646,-4.136608,-1.2580562,4.785696,15.405656,11.905647,1.2693245,-7.3256183,-3.8033514,-4.0770774,4.2872725,-5.8940983,-7.132624,Aedes sierrensis
61.5234375,2,0.002770807,3433.7263451416034,2878.1304984839035,6887.864332932692,0.22461563501602563,-542.7954,57.67008,-24.535856,-2.315379,5.787366,-11.662074,7.1944776,8.098631,-0.5850998,-1.3104877,-4.739381,-5.56277,-5.6317325,-2.401808,2.0820282,9.995608,6.1465216,9.107984,-0.28275555,-6.2489557,Aedes sierrensis
135.99917763157896,1,0.0012347209,2803.959761368167,2755.9694295629597,6149.8828125,0.14296875,-555.09814,77.07106,-19.165548,4.691561,6.4741263,-5.4492464,7.055124,12.337827,3.7024796,7.7016983,-0.27156562,1.0973622,-4.1388044,-0.8525754,1.8004326,11.72299,4.945826,13.067682,5.5998273,-0.4072055,Aedes sierrensis
95.703125,1,0.0005103058,3028.8106066902305,2788.016730794558,6449.70703125,0.16084216889880953,-571.7258,64.64809,-13.793568,15.408794,2.4083729,4.8612185,1.9885341,13.768815,2.3903232,6.5517845,3.6409948,5.5086403,-1.0974531,0.53159505,-4.269207,-0.3087136,-4.1894155,4.0071754,3.9071171,8.829871,Aedes sierrensis
117.45383522727273,1,0.0007607719,2866.5799936189037,2962.1982570179066,6701.4404296875,0.11907087053571429,-543.16565,74.74818,0.63946116,17.35899,11.979948,-1.6793556,5.6986165,17.756357,5.9435935,1.2134539,1.8277166,0.98925364,-5.170971,-2.8504453,-11.869697,-5.3446546,-7.7566295,5.2218804,5.620341,8.080039,Aedes sierrensis
151.99908088235293,1,0.0006207418,2666.472386048331,2760.3352205655674,5948.057972301136,0.11190518465909091,-561.0629,80.42987,-5.708142,19.272684,6.18931,7.391432,5.782106,14.765286,4.200485,2.4716825,-0.2900706,4.2344847,-0.7414659,-3.2526367,-8.626502,-4.5044136,-8.474939,-1.9131943,-2.3127701,3.5138001,Aedes sierrensis
135.99917763157896,1,0.084935926,1900.8620695950533,2033.9107317681003,3494.53125,0.08321707589285714,-263.29556,116.74105,-31.111118,-4.2301154,-3.2635312,-11.4128065,-5.1709146,3.1776545,-7.3343453,-6.9631143,-9.689863,-2.2753932,-7.8349752,-3.7055295,-13.799798,-2.492588,-2.6785433,10.50793,14.398232,20.363144,Aedes sierrensis
95.703125,2,0.0061404565,3430.409261529513,3043.968037287124,7223.423414963942,0.15784630408653846,-502.42407,53.079872,-2.4255168,-5.767093,-4.648164,-9.775652,-8.58984,-7.89346,-8.794522,-9.463327,-13.108299,-8.797447,-16.085976,-12.348836,-7.2130685,2.519959,9.236472,16.015007,7.7751307,-5.060131,Aedes sierrensis
99.38401442307692,2,0.0006709201,4550.05828707655,3485.596612000157,9113.112571022728,0.3155184659090909,-546.93555,36.128086,4.67424,-6.949256,5.2138066,-11.002184,-1.5803566,-7.4349313,-4.199974,-9.39839,-11.160879,-15.125593,-11.631599,-6.213094,-1.9240745,1.0726196,1.1742591,-1.2405794,-8.36014,-8.096146,Aedes sierrensis
117.45383522727273,1,0.0016177265,3497.512912378512,3360.521102151133,8263.36669921875,0.15861002604166666,-498.40393,60.564884,11.234191,-17.121658,-4.6321335,-13.3679,-12.473575,-9.640165,-9.782133,-11.031661,-14.652874,-17.451815,-5.2762055,-12.403531,-13.450733,-11.090854,-3.5391312,11.746564,10.549951,9.776717,Aedes sierrensis
129.19921875,2,0.0009279237,4131.995965673917,3323.1419541219107,8422.236668786338,0.2717682594476744,-519.72614,46.119144,3.689857,-9.912301,-9.887001,-12.975033,-11.260732,-14.814862,-10.808973,-10.606778,-10.374771,-11.668309,-13.422218,-8.78751,-6.817852,-2.762455,-4.5456023,-1.0996647,-7.8586445,-6.0494776,Aedes sierrensis
151.99908088235293,11,0.00054134097,4611.963443491403,3326.9115677472105,8854.695752640846,0.363911660064554,-551.9287,30.144054,0.5563521,-5.772952,-1.3745694,-9.007534,-5.3306546,-8.600088,-6.2089877,-5.9511786,-9.48667,-9.462419,-13.56354,-9.623739,-10.136414,-4.10302,-5.5073705,-0.77955544,-3.959294,-2.693726,Aedes sierrensis
117.45383522727273,1,0.0024295512,3058.4552080796598,3003.520017996664,6879.8583984375,0.11872209821428571,-505.573,60.700386,-8.018361,-14.607497,-6.7590957,-14.408769,-13.697149,-15.322166,-19.186615,-17.400826,-16.798477,-11.960887,-17.237303,-8.254433,1.5872899,13.002971,8.927441,4.759366,-7.165207,-6.0081186,Aedes sierrensis
117.45383522727273,1,0.006006032,4715.269317795986,3460.889340737032,9006.082763671875,0.3216064453125,-503.8763,34.422707,8.148412,-12.298299,0.24864157,-17.1424,-5.478179,-13.770673,-8.57994,-10.915556,-9.139349,-10.176447,-12.073226,-10.909465,-9.814268,-1.7835444,4.906344,8.897302,4.1815286,-2.0275266,Aedes sierrensis
129.19921875,7,0.0012288451,4494.746355709566,3310.2121868442973,8875.8544921875,0.3272281568877551,-493.2179,27.0609,-14.113998,-13.272282,-1.4050834,-13.58806,-7.078219,-14.942672,-9.392284,-12.916343,-11.517332,-15.938329,-12.306997,-9.235428,-3.9998102,-0.7473749,-1.1710384,1.9532151,-8.13401,-7.2225723,Aedes sierrensis
86.1328125,2,0.0019156465,2595.589380590296,2972.737276672306,6258.873948317308,0.13173076923076923,-496.51398,93.12515,22.372625,4.4717436,-7.472382,-17.914259,-17.746147,-11.604969,-11.32209,-4.599624,-11.796771,-7.9599824,-14.968646,-14.040345,-13.191304,-10.29136,-9.416533,-4.356769,0.8851389,-2.1627564,Aedes sierrensis
129.19921875,2,0.0018253062,3267.5341891702046,3211.4440893532615,7657.36083984375,0.14576067243303573,-474.59048,68.653435,1.9208037,-14.134735,-2.7483232,-7.618237,-14.876803,-8.255982,-15.956212,-12.203672,-15.319918,-10.116221,-13.336051,-13.477096,-11.390671,-11.451987,-5.254037,-2.0877943,1.0883225,-2.3501358,Aedes sierrensis
135.99917763157896,1,0.0010453769,4841.473228813634,3366.749306027395,8781.70166015625,0.4235142299107143,-519.4445,34.64497,14.423547,-6.110624,1.633325,-3.814582,-1.9616712,2.7007422,-5.9974647,-4.159161,-15.748713,-8.319659,-8.632681,-2.7554128,4.3429756,-6.364145,2.2812555,-13.092178,-8.304865,-10.247889,Aedes sierrensis
83.35433467741936,4,0.001017422,4037.868361731845,3326.49613750723,8504.8974609375,0.25423828125,-507.2556,46.278126,8.152116,-1.0801679,-1.6939813,-6.877947,-7.622849,-11.438501,-7.1556993,-8.509141,-10.121469,-11.598197,-15.551419,-11.47087,-8.6213455,-2.0701785,-1.9570321,-0.6717456,-9.102533,-10.681976,Aedes sierrensis
143.5546875,1,0.00086984516,1853.8754910412329,2283.425332373465,3844.107421875,0.0672265625,-567.032,114.503105,-13.058109,11.983007,-2.8336911,0.30723906,5.8143907,1.1512971,5.690733,5.7083235,-3.5494072,2.4947042,-9.010038,-2.2715013,-2.3891213,0.8029265,6.117043,13.408176,4.892886,5.333833,Aedes sierrensis
95.703125,5,0.0006646614,2063.819387672618,2551.7909539068223,4553.093635948905,0.05375370666058394,-592.2919,100.082954,-2.1304562,23.569561,7.2166233,10.065279,8.730787,1.2512113,1.372428,4.648865,0.22422187,9.133812,-3.3607917,1.0458974,-0.7675869,-0.2995271,0.51819474,3.2218912,-5.0242376,1.2620676,Aedes sierrensis
71.77734375,3,0.0039238487,1951.2403229582535,2159.570772724052,3995.030329777644,0.07934100811298077,-520.28845,110.28463,-21.299984,24.765821,-4.629897,2.2743201,6.6598415,-5.1513705,6.381002,1.4792335,-2.422103,2.6029947,-8.915027,-2.4595144,1.3895268,-1.1482557,4.804642,9.9228325,6.3529835,4.091607,Aedes sierrensis
117.45383522727273,4,0.0016368341,1732.9236496283752,2162.1185676034247,3421.7898161514945,0.06359332540760869,-556.68463,118.59365,-13.792389,12.029964,3.1415877,0.86579305,2.9671714,4.2197785,2.5022962,0.85557276,-4.8316636,-1.4596232,-7.5861425,5.9067264,8.438243,11.902312,10.350896,4.746418,-7.9019356,-3.239468,Aedes sierrensis
117.45383522727273,1,0.0025103926,1704.6674295928042,1909.4819062025858,3288.1201171875,0.0515625,-504.1999,130.9795,-33.65247,18.118113,-7.2714133,5.306264,14.603312,7.152131,6.840705,-0.97961825,-6.794492,12.018239,14.929187,13.040143,-1.6101143,-5.3565435,-8.6162,-4.208481,-5.572501,3.7928874,Aedes sierrensis
117.45383522727273,1,0.0043776236,2345.137807327833,2104.842534349885,4285.107421875,0.07003348214285714,-446.0511,96.50299,-30.81195,32.083736,-19.167217,4.3440504,-1.07464,2.1198308,4.9664435,4.2053366,-8.048663,1.0952222,-13.357505,4.991759,6.3500247,9.058803,11.76566,11.130052,-7.3334427,-7.360939,Aedes sierrensis
172.265625,2,0.0018735166,1869.4193655265756,2165.3370260047122,3818.4309334590516,0.08305832435344827,-534.20197,113.56048,-15.916612,19.693844,-9.312811,0.7124216,-0.077378035,-0.9808702,8.248314,6.066683,-4.856816,1.2737976,-12.045506,-3.0058715,-1.9839404,4.5681796,13.09473,17.566677,7.473827,3.3535187,Aedes sierrensis
172.265625,5,0.0018711829,1703.2436428246426,2219.4354559160015,3837.1992902057927,0.05666841336382114,-538.08185,118.611565,0.117841676,28.70093,-2.8413863,11.120613,4.595131,-2.7191935,4.4520397,1.981973,-4.606172,5.0430565,-7.366943,-0.056504413,-2.646445,-1.9371026,1.9058307,8.186672,4.8915305,9.393754,Aedes sierrensis
117.45383522727273,3,0.00084981875,1878.1081041060804,2463.4785668654085,4181.515255489865,0.05196236275337838,-587.12634,109.56767,0.6214655,15.96537,6.8648586,6.1830215,1.068523,-0.30626255,-0.47808695,3.1362665,-1.0830054,12.889715,7.382972,7.868042,-0.8314989,-4.859813,-6.505798,1.6506523,-1.1882577,-0.8304184,Aedes sierrensis
117.45383522727273,11,0.00078590517,1984.239443873547,2459.856476754293,4407.361949573864,0.061760179924242424,-577.3095,107.13422,-2.6371663,17.620047,1.3169404,5.711778,-0.52843374,0.5382089,5.0230527,2.0986788,-2.8000042,7.224155,-5.1168365,0.7505941,-2.2265773,-1.2282279,1.0238832,6.6424546,4.6343656,8.299976,Aedes sierrensis
287.109375,1,0.0006133373,2048.499792366834,2538.8120878304535,4499.67041015625,0.04241071428571429,-600.26624,102.11199,-3.521656,17.715302,5.675607,6.784126,5.355897,2.0609562,2.3375912,4.071971,-2.1842544,14.803778,5.807366,2.3408282,-3.4534795,-1.7315009,-0.79969656,6.849023,-1.934369,-1.0268288,Aedes sierrensis
135.99917763157896,1,0.003566476,1230.5181412718111,1680.369842416577,2184.54345703125,0.045263671875,-500.34195,150.59756,-6.9469423,20.945583,-1.0266373,-1.8149939,-2.2593045,-6.367513,2.477298,3.193542,-2.3894393,8.173319,-6.570759,-0.8365345,-2.378325,-6.771937,-1.7658129,13.822863,13.276639,18.00735,Aedes sierrensis
117.45383522727273,1,0.0014425286,1599.9155305086024,2136.1436503602413,3360.1584694602275,0.04576526988636364,-556.95135,125.20989,-8.297855,19.47079,6.6017456,6.5133543,3.6346083,0.76346534,9.492602,11.262784,4.466644,7.9068084,-12.161729,-4.42362,0.918959,1.4204831,3.7041962,11.476829,3.3495138,1.6772838,Aedes sierrensis
172.265625,2,0.008960686,2220.0662142757783,1830.11061322616,4140.226413892663,0.12824813179347827,-440.82758,95.02241,-32.43998,42.424862,-36.767162,-3.6510255,-5.5148573,-14.28024,24.728666,21.999771,7.934475,23.735209,-6.1597886,-25.870768,-17.838533,6.2653995,1.7230135,-5.4847064,4.7307606,15.098712,Aedes sierrensis
107.666015625,2,0.00095850526,1672.290740263676,2359.796559282859,3663.091486150568,0.04674183238636364,-581.5071,115.754585,2.9444618,24.455742,15.95095,8.923977,5.169405,5.565456,4.888852,4.4836607,-4.1381826,1.9964114,-7.416718,-2.5588923,-2.8816137,1.3678707,1.2567043,4.305727,-2.135389,1.6332954,Aedes sierrensis
69.83741554054055,3,0.0009746827,4492.962692973336,3215.525044851361,8551.59153293919,0.36224662162162163,-535.78064,31.38344,-2.5463507,-5.4014845,-4.7874274,-9.896388,-6.601887,-7.71722,-7.951041,-9.210563,-9.716865,-6.7058926,-8.961836,-7.7088394,-8.778462,-5.088673,-6.767334,-2.996571,-5.9428654,-3.0756538,Aedes sierrensis
86.1328125,5,0.0011957451,4480.7719939509925,3173.8586144350265,8430.2490234375,0.35216703869047616,-530.0922,28.906609,1.3750639,1.2500068,-3.9868119,-4.215005,-4.843876,-4.937307,-8.233678,-5.2573333,-11.1489725,-6.360537,-10.059072,-6.500689,-9.022694,-4.1487746,-6.9456997,-3.5762515,-9.129844,-4.753958,Aedes sierrensis
112.34714673913044,18,0.0023388881,4346.311888632625,3259.107433584313,8497.406572708558,0.3156174068574514,-511.06595,35.530888,3.77341,2.1273537,1.9321821,-4.3414097,-3.7898166,-7.293697,-6.7173233,-6.3152847,-9.820201,-7.9086547,-8.932246,-5.949803,-8.277036,-4.444868,-8.090147,-4.551889,-8.450161,-6.071848,Aedes sierrensis
151.99908088235293,12,0.0013271169,4194.813373417981,3315.9933699112944,8452.619009067357,0.2765594640544041,-523.26263,40.52338,15.267697,9.507842,0.5402703,0.7536434,-1.0366315,-4.327419,-7.890048,-9.577696,-10.827816,-10.118099,-8.308508,-10.086101,-7.684349,-7.7586017,-8.866311,-7.3992686,-9.729067,-7.7081227,Aedes sierrensis
86.1328125,4,0.0011693884,4382.31780384468,3277.9482620897543,8636.9677734375,0.3355379971590909,-506.75238,33.48753,2.805442,-2.4678636,-7.757331,-12.283211,-11.298891,-10.5869465,-11.933218,-13.5727215,-9.812512,-9.973206,-11.326478,-8.737298,-8.041842,-4.1695123,-6.7144256,-3.7511423,-6.325717,-5.7975664,Aedes sierrensis
95.703125,30,0.0019575998,3868.8598281747218,3242.1705928059514,8021.9084922157035,0.25556617121690733,-508.5685,50.687912,13.362339,7.352231,2.296659,-0.8820899,-1.1821169,-6.065986,-5.5363917,-6.4385276,-7.9574437,-8.288728,-9.773426,-9.610968,-8.798847,-6.9760995,-7.679884,-5.089971,-7.903273,-5.945531,Aedes sierrensis
172.265625,16,0.0024982714,3082.373672492961,3191.371682479592,7411.201171875,0.12636519451530612,-472.40488,67.098694,22.730658,11.444876,-5.900602,-13.01523,-13.512264,-14.449371,-13.933159,-8.707808,-9.410659,-5.7442503,-9.877312,-10.828516,-16.33842,-15.75008,-16.375343,-10.8471365,-11.816807,-5.6584826,Aedes sierrensis
129.19921875,51,0.006187978,3606.0228145608676,3049.5986119521503,7409.483119419643,0.21947079613095238,-477.9844,54.053085,4.156898,7.0453362,4.9983263,-2.4372082,-6.201926,-10.757452,-11.198844,-9.343163,-10.45886,-10.430778,-9.858652,-10.047306,-10.847987,-6.9946923,-10.243341,-6.8603764,-9.90063,-6.6704817,Aedes sierrensis
129.19921875,51,0.006187978,3606.0228305739247,3049.5986053006254,7409.483119419643,0.21947079613095238,-477.98444,54.053078,4.156892,7.045336,4.9983225,-2.4372153,-6.201929,-10.75746,-11.198845,-9.343168,-10.458865,-10.4307785,-9.858661,-10.04731,-10.847996,-6.9946947,-10.243345,-6.860383,-9.900628,-6.67049,Aedes sierrensis
151.99908088235293,12,0.0013271169,4194.813373417981,3315.9933699112944,8452.619009067357,0.2765594640544041,-523.26263,40.52338,15.267697,9.507842,0.5402703,0.7536434,-1.0366315,-4.327419,-7.890048,-9.577696,-10.827816,-10.118099,-8.308508,-10.086101,-7.684349,-7.7586017,-8.866311,-7.3992686,-9.729067,-7.7081227,Aedes sierrensis
112.34714673913044,18,0.0023388881,4346.3120128199735,3259.1074754839374,8497.406572708558,0.3156174068574514,-511.06592,35.53089,3.773418,2.1273577,1.9321849,-4.3414016,-3.7898097,-7.293691,-6.717318,-6.315279,-9.820192,-7.908646,-8.932244,-5.949795,-8.277034,-4.44486,-8.090141,-4.5518856,-8.450151,-6.071844,Aedes sierrensis
86.1328125,5,0.0011957451,4480.7719939509925,3173.8586144350265,8430.2490234375,0.35216703869047616,-530.0922,28.906609,1.3750639,1.2500068,-3.9868119,-4.215005,-4.843876,-4.937307,-8.233678,-5.2573333,-11.1489725,-6.360537,-10.059072,-6.500689,-9.022694,-4.1487746,-6.9456997,-3.5762515,-9.129844,-4.753958,Aedes sierrensis
69.83741554054055,3,0.0009746827,4492.962692973336,3215.525044851361,8551.59153293919,0.36224662162162163,-535.78064,31.38344,-2.5463507,-5.4014845,-4.7874274,-9.896388,-6.601887,-7.71722,-7.951041,-9.210563,-9.716865,-6.7058926,-8.961836,-7.7088394,-8.778462,-5.088673,-6.767334,-2.996571,-5.9428654,-3.0756538,Aedes sierrensis
86.1328125,4,0.0011693884,4382.31780384468,3277.9482620897543,8636.9677734375,0.3355379971590909,-506.75238,33.48753,2.805442,-2.4678636,-7.757331,-12.283211,-11.298891,-10.5869465,-11.933218,-13.5727215,-9.812512,-9.973206,-11.326478,-8.737298,-8.041842,-4.1695123,-6.7144256,-3.7511423,-6.325717,-5.7975664,Aedes sierrensis
172.265625,16,0.0024982714,3082.373672492961,3191.371682479592,7411.201171875,0.12636519451530612,-472.40488,67.098694,22.730658,11.444876,-5.900602,-13.01523,-13.512264,-14.449371,-13.933159,-8.707808,-9.410659,-5.7442503,-9.877312,-10.828516,-16.33842,-15.75008,-16.375343,-10.8471365,-11.816807,-5.6584826,Aedes sierrensis
95.703125,30,0.0019575998,3868.859925699174,3242.17070944082,8021.9084922157035,0.25556617121690733,-508.5685,50.68791,13.36234,7.3522305,2.2966595,-0.8820892,-1.1821183,-6.0659842,-5.5363936,-6.438525,-7.957445,-8.288729,-9.773423,-9.610969,-8.798847,-6.976097,-7.6798863,-5.0899706,-7.9032726,-5.945531,Aedes sierrensis
135.99917763157896,49,0.0051110326,2710.092813462811,2737.3118028427316,5814.236842105263,0.13796463815789473,-467.83115,67.53492,12.902549,27.317335,7.923348,10.861159,1.4873669,2.777847,-4.1473274,-0.9034136,-8.228785,-4.87687,-9.246803,-7.2300415,-8.6887045,-4.9916706,-7.279574,-4.4185333,-9.065087,-6.993524,Aedes sierrensis
135.99917763157896,49,0.0051110326,2710.092813462811,2737.3118028427316,5814.236842105263,0.13796463815789473,-467.83115,67.53492,12.902549,27.317335,7.923348,10.861159,1.4873669,2.777847,-4.1473274,-0.9034136,-8.228785,-4.87687,-9.246803,-7.2300415,-8.6887045,-4.9916706,-7.279574,-4.4185333,-9.065087,-6.993524,Aedes sierrensis
129.19921875,59,0.005128911,2662.0999712995613,3018.1108265079683,6483.620773776384,0.067942955436677,-482.81937,58.941853,17.524916,29.390438,17.56232,22.078382,15.152846,17.545815,8.433526,13.986547,6.1532116,9.2636595,4.9063673,5.9265704,2.5086052,5.8000054,0.3064323,8.625572,1.439797,8.800064,Aedes sierrensis
161.4990234375,42,0.017643854,2582.520800046121,2797.5844504286915,5873.733101957806,0.07664845310419441,-392.40387,73.10455,10.93622,26.33935,14.670913,15.994952,11.646825,14.134004,3.910491,11.392277,1.923412,7.944436,3.3300111,4.2904367,2.8068435,4.5516286,0.14533398,7.5274453,0.7236903,6.368293,Aedes sierrensis
151.99908088235293,73,0.011054113,2267.603962431742,2821.8173641650387,5640.715891362713,0.06177853799825851,-398.71628,84.967636,25.70468,29.69056,13.647216,17.010313,8.485951,9.733476,0.3821499,7.3318634,0.32641947,7.151788,3.6225436,5.9461265,3.7913094,6.4474015,-1.0144391,6.674177,-2.4824295,4.7786565,Aedes sierrensis
123.046875,57,0.0069142664,2225.7320638018014,2730.0379927190534,5243.959957158233,0.07281815378289473,-439.09113,88.640045,30.625486,34.38604,15.641611,12.958199,4.6480355,6.6325164,-1.6722584,4.5412254,-2.722308,2.0274074,-2.5268147,0.6272575,-1.2830833,2.5810657,-3.276657,4.018728,-3.5553293,3.5920455,Aedes sierrensis
107.666015625,50,0.0035442133,2809.8695505576593,3032.4039847442878,6573.185252848055,0.09046884070239938,-504.3573,60.031708,18.69042,28.36403,15.8106165,18.229591,11.477456,17.265291,5.0838456,13.3934,4.5435777,9.278028,2.9866257,5.456989,2.8618174,6.8377643,0.54050964,7.7595043,0.21267019,6.4457855,Aedes sierrensis
123.046875,58,0.009780464,3241.580169511221,2919.2832870208845,6845.650271956028,0.11696376741486068,-373.1664,57.34848,4.9080977,23.281967,8.115521,14.797976,8.141242,8.71568,0.2947295,8.319289,-0.44291258,6.0359306,0.24614845,3.6762683,-0.37513882,4.3935223,-1.8275207,7.097129,-1.8186572,7.489993,Aedes sierrensis
123.046875,57,0.006914266,2225.732180183347,2730.0380736748966,5243.959957158233,0.07281815378289473,-439.09103,88.64003,30.625471,34.386044,15.641604,12.958214,4.6480308,6.63251,-1.6722461,4.5412207,-2.7223086,2.0274026,-2.5268214,0.62725765,-1.2830676,2.5810678,-3.276671,4.018718,-3.555305,3.5920436,Aedes sierrensis
123.046875,58,0.009780464,3241.580166470019,2919.2832882567454,6845.650271956028,0.11696376741486068,-373.1664,57.34848,4.9080977,23.281967,8.115521,14.797976,8.141242,8.71568,0.2947297,8.319289,-0.4429125,6.03593,0.24614862,3.676268,-0.375139,4.3935213,-1.8275207,7.0971293,-1.818657,7.489993,Aedes sierrensis
151.99908088235293,73,0.011054113,2267.603835403006,2821.817285058686,5640.715891362713,0.06177853799825851,-398.71628,84.967636,25.704674,29.69056,13.647221,17.010313,8.485953,9.733477,0.38214764,7.3318634,0.32641494,7.1517925,3.6225436,5.946124,3.791312,6.4473977,-1.0144415,6.674178,-2.4824286,4.7786584,Aedes sierrensis
161.4990234375,42,0.017643854,2582.520800046121,2797.5844504286915,5873.733101957806,0.07664845310419441,-392.40387,73.10455,10.93622,26.33935,14.670913,15.994952,11.646825,14.134004,3.910491,11.392277,1.923412,7.944436,3.3300111,4.2904367,2.8068435,4.5516286,0.14533398,7.5274453,0.7236903,6.368293,Aedes sierrensis
107.666015625,50,0.0035442133,2809.8695665896535,3032.404038984486,6573.185252848055,0.09046884070239938,-504.3573,60.031708,18.690424,28.364029,15.810619,18.229597,11.477449,17.265287,5.0838466,13.393402,4.543581,9.278023,2.9866278,5.456986,2.8618178,6.837765,0.5405112,7.7595086,0.2126668,6.4457855,Aedes sierrensis
129.19921875,59,0.005128911,2662.0999712995613,3018.1108265079683,6483.620773776384,0.067942955436677,-482.81937,58.941853,17.524916,29.390438,17.56232,22.078382,15.152846,17.545815,8.433526,13.986547,6.1532116,9.2636595,4.9063673,5.9265704,2.5086052,5.8000054,0.3064323,8.625572,1.439797,8.800064,Aedes sierrensis
107.666015625,52,0.013780245,2018.6714190031003,2308.097737855548,4651.009650234189,0.08874715007930215,-328.96298,106.654144,8.613726,32.595985,-11.614734,12.807557,-8.078795,7.578995,-0.61770976,0.5810778,7.2162437,-3.2525904,-4.549944,-5.419331,-9.96193,-2.5994987,-6.5450296,-0.4261417,-5.09522,-0.79410166,Aedes sierrensis
123.046875,62,0.007325069,4354.547135993752,2614.37898292817,7167.198327598926,0.33676742695433437,-436.77206,2.9973302,-4.00811,31.502169,-5.564578,23.611286,-2.4956663,13.644421,0.9356134,1.9414343,5.446554,1.2269073,1.105745,5.0091457,-1.9181664,5.522375,-1.2214243,3.7622614,-1.475324,1.7868168,Aedes sierrensis
172.265625,42,0.0015093759,4392.863480796053,2740.1006334857425,7408.275013000198,0.33936243314183834,-503.5334,10.024079,4.07432,35.714706,-1.512817,20.977407,-6.4287252,9.132638,-1.9462868,1.3583442,0.5466664,0.5570252,-1.0620452,3.3317616,-3.1893904,4.897057,-3.534273,3.9773371,-2.6104434,1.6743826,Aedes sierrensis
117.45383522727273,46,0.008835838,3583.480089360866,2600.6428374633133,6481.979608631325,0.24011108153807614,-419.77313,29.329056,-7.0370336,28.756262,-3.3413236,14.364446,-7.347385,10.475612,9.502046,10.588676,5.3856516,2.297653,10.697005,7.888739,-5.4586678,3.5754962,-1.5346397,-3.4690838,-3.3479693,4.004464,Aedes sierrensis
135.99917763157896,30,0.001411821,4529.161746315677,2764.201548353802,7675.860447867107,0.3181270612564879,-543.8027,-2.5986657,-5.3448343,28.145248,0.20734519,21.03862,-0.7599111,12.96331,2.4915645,6.846796,3.8756409,5.251112,2.384494,6.54342,0.06760685,7.0933275,-0.7937187,6.2363434,0.37223297,4.349268,Aedes sierrensis
103.359375,9,0.0019355618,4596.360888990444,2732.6732459142286,7689.973525130704,0.3343872534458175,-528.3563,-7.0608172,-4.945381,27.13966,-2.1618857,20.161547,-1.5161366,11.889994,3.2509427,7.2341514,5.284026,4.457509,2.5154552,7.3445086,1.2635564,8.349713,0.05568225,6.4397397,0.62394637,4.8628216,Aedes sierrensis
215.33203125,65,0.0010835023,4684.9423648984875,2742.5341385900088,7829.450795130077,0.3515916233740482,-541.24615,-9.2669115,-10.195975,25.138937,-1.9759709,17.83651,-0.9142295,12.61931,3.3647583,6.1363263,4.0776634,4.012738,1.3921789,6.099926,0.014855138,7.4305873,-0.23729436,5.7668495,-0.10776187,3.5685818,Aedes sierrensis
135.99917763157896,40,0.001091695,4625.2371507542675,2671.459646557003,7593.233523161515,0.3643904976222826,-524.5785,-6.5602856,-8.522769,26.936584,-4.681699,18.926886,-5.217801,11.437602,0.52674335,4.6867404,4.184255,3.2854548,0.9934303,5.628426,-0.7912115,7.561766,0.015614717,7.5595264,1.1424108,4.411012,Aedes sierrensis
123.046875,12,0.0020820554,4707.211781836393,2727.79757158378,7795.674533626426,0.3696121970057034,-502.13135,-7.7267804,-0.056632504,26.34645,-2.7039874,18.79047,-3.9439144,10.630368,2.2813907,3.0237508,5.4230733,2.1759214,2.8111572,4.8626833,-0.16024107,6.5326014,-0.25157422,7.3097796,2.4169877,6.0284348,Aedes sierrensis
143.5546875,45,0.008357883,4203.83666682697,2581.2240459014365,7012.821446984616,0.30900190899970276,-451.55347,-3.264357,-12.36889,29.56517,-4.1621766,16.545755,-7.0643997,13.27768,13.526075,12.4968815,5.171771,1.1514115,8.66832,2.5860107,-6.2083178,11.566211,6.937658,2.4635642,-0.61198854,0.49492908,Aedes sierrensis
112.34714673913044,56,0.007803313,4304.086702294154,2616.019449875147,7177.106601018286,0.31992436931598295,-434.5235,-5.7933335,-11.376463,28.181156,-4.3996205,14.776241,-10.407396,13.507879,15.914437,14.269823,6.07054,1.7019696,7.7365875,-1.787244,-13.067618,8.767386,6.3819766,7.395177,6.3316307,2.662597,Aedes sierrensis
